Date,Open,High,Low,Close,Volume
2012-11-08,16.771772,16.804054,16.297047,16.323574,103776120
2012-11-09,16.382633,16.725225,16.273773,16.592342,124439436
2012-11-12,16.610359,16.761763,16.538288,16.664164,56179764
2012-11-13,16.591593,16.706707,16.472221,16.492743,63704232
2012-11-14,16.533033,16.571072,16.278778,16.33008,66669264
2012-11-15,16.266266,16.516518,16.113613,16.197699,73882044
2012-11-16,16.165916,16.341843,15.915916,16.195696,137390472
2012-11-19,16.408909,16.73974,16.404655,16.721972,94633272
2012-11-20,16.754505,16.966967,16.63088,16.766016,83464452
2012-11-21,16.741491,16.761763,16.526527,16.663412,84403512
2012-11-23,16.766016,16.766768,16.669168,16.715965,36863100
2012-11-26,16.677677,16.691692,16.491993,16.545296,88095816
2012-11-27,16.520771,16.891891,16.466467,16.784534,100247652
2012-11-28,16.716967,17.139891,16.613865,17.108858,121558320
2012-11-29,17.211712,17.364864,17.067066,17.314566,110948940
2012-11-30,17.300051,17.497997,17.159409,17.476727,126417456
2012-12-03,17.573574,17.664915,17.370119,17.398649,87612300
2012-12-04,17.392391,17.405155,17.15966,17.293043,79588332
2012-12-05,17.321072,17.379881,17.075325,17.212713,74421504
2012-12-06,17.206957,17.407658,17.129881,17.295546,58433508
2012-12-07,17.392391,17.43944,17.077578,17.122372,76695228
2012-12-10,17.151901,17.308559,17.111862,17.152653,54613332
2012-12-11,17.267267,17.565565,17.210211,17.43944,107396496
2012-12-12,17.498247,17.605354,17.354355,17.456455,96942960
2012-12-13,17.915916,17.92968,17.506256,17.585085,137658204
2012-12-14,17.496746,17.713213,17.478228,17.566566,85118796
2012-12-17,17.655155,18.066067,17.618118,18.037539,121294584
2012-12-18,17.932934,18.245747,17.894144,18.044794,120075804
2012-12-19,18.035786,18.093094,17.934935,18.020771,76667256
2012-12-20,18.0996,18.134384,17.942192,18.077078,66213720
2012-12-21,17.867117,17.988487,17.780781,17.908659,140898960
2012-12-24,17.88063,17.897396,17.704454,17.755255,33602364
2012-12-26,17.719469,17.83984,17.577827,17.739489,47248704
2012-12-27,17.696196,17.738739,17.482733,17.674925,65830104
2012-12-28,17.559811,17.690439,17.517769,17.517769,56023920
2012-12-31,17.517517,17.782032,17.417418,17.702202,79816104
2013-01-02,18.003504,18.193193,17.931683,18.099348,101550348
2013-01-03,18.141392,18.316566,18.036036,18.109859,92635272
2013-01-04,18.251753,18.555305,18.210211,18.467718,110429460
2013-01-07,18.404655,18.503002,18.282784,18.387136,66161772
2013-01-08,18.406906,18.425926,18.12888,18.350851,66976956
2013-01-09,18.325075,18.477226,18.233232,18.471472,80907012
2013-01-10,18.589338,18.643644,18.355856,18.555555,73354572
2013-01-11,18.568569,18.579329,18.425926,18.518269,51356592
2013-01-14,18.443443,18.573574,18.076826,18.099348,114441444
2013-01-15,18.001251,18.393393,17.82032,18.141392,156950892
2013-01-16,18.078077,18.126627,17.85961,17.897648,80855064
2013-01-17,17.960711,18.009008,17.793293,17.8008,88371540
2013-01-18,17.776777,17.837088,17.5508,17.630381,128942928
2013-01-22,17.634134,17.651152,17.405405,17.589338,151544304
2013-01-23,18.418167,18.743744,18.413162,18.556055,236127636
2013-01-24,18.549549,18.93969,18.531281,18.874125,135172692
2013-01-25,18.788038,18.980982,18.775024,18.860611,88946964
2013-01-28,18.812813,18.908909,18.715965,18.787037,65018916
2013-01-29,18.687437,18.942694,18.682182,18.860861,69814116
2013-01-30,18.862362,19.042793,18.841593,18.864614,69250680
2013-01-31,18.781532,18.959459,18.775024,18.911161,65302632
2013-02-01,18.973974,19.434435,18.971472,19.409409,149694156
2013-02-04,19.21146,19.281031,18.975725,18.994493,121498380
2013-02-05,19.047297,19.297047,19.005756,19.162663,74753172
2013-02-06,18.995747,19.343344,18.981482,19.273523,83040876
2013-02-07,19.261763,19.48974,19.156656,19.368118,113494392
2013-02-08,19.522774,19.686436,19.508509,19.653904,120683196
2013-02-11,19.479479,19.594595,19.363113,19.58008,86625288
2013-02-12,19.563313,19.717216,19.503754,19.537037,74285640
2013-02-13,19.522774,19.653402,19.518768,19.591091,47880072
2013-02-14,19.512762,19.738237,19.463715,19.715216,69342588
2013-02-15,19.704704,19.851351,19.696445,19.842093,109082808
2013-02-19,19.91967,20.195194,19.901901,20.191441,117154728
2013-02-20,20.152653,20.244493,19.814566,19.831331,110457432
2013-02-21,19.969971,20.156406,19.800301,19.908157,140115744
2013-02-22,20.001501,20.0513,19.864864,20.012762,82073844
2013-02-25,20.077578,20.23048,19.782032,19.78904,92063844
2013-02-26,19.894896,19.918669,19.629629,19.773024,88011900
2013-02-27,19.889891,20.138889,19.797548,20.014515,80962956
2013-02-28,20.047548,20.194944,20.045795,20.050051,90541368
2013-03-01,19.964966,20.1987,19.923674,20.174925,86928984
2013-03-04,20.152653,20.591593,20.145145,20.558058,110912976
2013-03-05,20.743994,21.024775,20.743242,20.985987,161602236
2013-03-06,21.046797,21.12112,20.740992,20.805305,114805080
2013-03-07,20.872372,20.936436,20.76026,20.835836,82025892
2013-03-08,20.883383,20.893894,20.646896,20.808809,116359524
2013-03-11,20.813063,21.013514,20.808308,20.891392,63724212
2013-03-12,20.78854,20.818068,20.612362,20.71096,80251668
2013-03-13,20.718218,20.788038,20.578327,20.653402,65586348
2013-03-14,20.695444,20.695444,20.455206,20.559059,65981952
2013-03-15,20.482983,20.528028,20.353853,20.377878,123864012
2013-03-18,20.145145,20.339338,20.056807,20.214966,73458468
2013-03-19,20.3013,20.501753,20.181431,20.303303,83844072
2013-03-20,20.441191,20.458208,20.306307,20.388138,58493448
2013-03-21,20.302553,20.443443,20.266518,20.301802,59044896
2013-03-22,20.388889,20.401402,20.261261,20.278028,59468472
2013-03-25,20.330582,20.501251,20.190691,20.261261,68411520
2013-03-26,20.357859,20.370371,20.214966,20.330832,47628324
2013-03-27,20.187187,20.195194,20.053303,20.086588,86441472
2013-03-28,20.119869,20.154404,19.852352,19.874624,91420488
2013-04-01,19.895145,20.076326,19.851101,20.049801,72219708
2013-04-02,20.133635,20.391142,20.120119,20.346346,81578340
2013-04-03,20.356857,20.375376,20.036787,20.175175,69470460
2013-04-04,20.126375,20.163914,19.802301,19.896646,97806096
2013-04-05,19.671171,19.694445,19.429428,19.595846,137218644
2013-04-08,19.488237,19.508259,19.229229,19.39064,113170716
2013-04-09,19.406906,19.613363,19.347097,19.460711,86205708
2013-04-10,19.592592,19.828579,19.419418,19.774275,79064856
2013-04-11,19.841843,19.847347,19.62112,19.77953,81066852
2013-04-12,19.819571,19.822323,19.592842,19.771021,65402532
2013-04-15,19.668419,19.944944,19.444944,19.567818,98025876
2013-04-16,19.684435,19.91992,19.617619,19.854103,69610320
2013-04-17,19.688438,19.790791,19.471972,19.583584,81398520
2013-04-18,19.653402,19.664665,19.05055,19.166918,132767100
2013-04-19,19.248247,20.106106,19.175676,20.016768,231895872
2013-04-22,20.035034,20.11912,19.394394,20.022774,115220664
2013-04-23,20.045046,20.407907,20.02903,20.217718,91600308
2013-04-24,20.222973,20.47047,20.220221,20.356607,73090836
2013-04-25,20.426678,20.432182,20.21096,20.247747,79608312
2013-04-26,20.210211,20.213715,19.934435,20.055555,99408492
2013-04-29,20.101351,20.588087,20.095095,20.496998,91939968
2013-04-30,20.495495,20.711712,20.462461,20.634886,92175732
2013-05-01,20.602102,20.638639,20.429428,20.531281,58141800
2013-05-02,20.523024,20.884636,20.496746,20.761011,80651268
2013-05-03,20.944944,21.191191,20.920921,21.164164,100403496
2013-05-06,21.227728,21.567818,21.227728,21.56031,85566348
2013-05-07,21.596848,21.618368,21.288038,21.452202,78281640
2013-05-08,21.446445,21.86887,21.344093,21.862614,98633268
2013-05-09,21.792793,22.013514,21.727476,21.808809,87935976
2013-05-10,21.904655,22.035536,21.825827,22.027779,75832092
2013-05-13,21.994244,22.083834,21.856356,21.960211,57882060
2013-05-14,21.959459,22.239489,21.950451,22.199699,63108828
2013-05-15,22.40991,22.932432,22.372873,22.92017,159276564
2013-05-16,22.997997,23.022524,22.572823,22.61937,128255616
2013-05-17,22.773273,22.860109,22.535536,22.752253,111568320
2013-05-20,22.647648,23.038038,22.647648,22.735987,90817092
2013-05-21,22.723223,22.814314,22.462713,22.696947,79240680
2013-05-22,22.586588,22.755507,22.194195,22.257757,102321576
2013-05-23,21.946947,22.271271,21.871872,22.091843,90912996
2013-05-24,21.903402,21.992493,21.797047,21.854855,91780128
2013-05-28,22.10961,22.325827,22.032032,22.053804,90209700
2013-05-29,21.914665,21.971722,21.62888,21.729479,80455464
2013-05-30,21.76977,21.994493,21.681932,21.790791,84743172
2013-05-31,21.724726,21.946947,21.709709,21.802301,78697224
2013-06-03,21.846848,21.87112,21.396896,21.712461,98928972
2013-06-04,21.717968,21.786537,21.373123,21.498999,74669256
2013-06-05,21.584333,21.758007,21.449699,21.514013,84187728
2013-06-06,21.629129,21.67993,21.201702,21.637638,103060836
2013-06-07,21.782282,22.022022,21.654655,22.015265,106877016
2013-06-10,22.074575,22.297297,22.024275,22.277779,93418488
2013-06-11,22.12137,22.197197,22.01001,22.017267,70233696
2013-06-12,22.158659,22.172173,21.763014,21.821321,88103808
2013-06-13,21.746246,22.013514,21.659159,21.946947,82713204
2013-06-14,22.024525,22.139641,21.875126,21.897898,89710200
2013-06-17,22.002752,22.258007,21.978979,22.178429,85766148
2013-06-18,22.238487,22.547548,22.230982,22.538038,86589324
2013-06-19,22.556807,22.793795,22.459961,22.539539,116519364
2013-06-20,22.372122,22.547548,22.104855,22.14064,134745120
2013-06-21,22.23073,22.26927,21.848598,22.045296,159132708
2013-06-24,21.818819,21.92993,21.602854,21.766518,120555324
2013-06-25,21.953453,22.014013,21.634384,21.676678,102025872
2013-06-26,21.865616,21.971972,21.786036,21.863113,73182744
2013-06-27,21.991993,22.139389,21.938189,21.9487,76982940
2013-06-28,21.894394,22.068068,21.876627,22.031281,93878028
2013-07-01,22.183434,22.324324,22.147146,22.219219,68923008
2013-07-02,22.277277,22.297297,21.953705,22.07983,75584340
2013-07-03,22.01952,22.251501,21.984484,22.182934,41838120
2013-07-05,22.272524,22.407658,22.205706,22.35961,68007924
2013-07-08,22.502752,22.679428,22.44945,22.6499,78701220
2013-07-09,22.797798,22.846598,22.471972,22.653654,79096824
2013-07-10,22.608858,22.8013,22.532032,22.672422,68267664
2013-07-11,22.847849,23.043293,22.735737,23.02903,103264632
2013-07-12,23.023024,23.098099,22.903904,23.098099,102625272
2013-07-15,23.13063,23.223223,22.931932,23.14039,78341580
2013-07-16,23.20145,23.222471,22.870371,23.013264,79240680
2013-07-17,23.048048,23.194695,22.930429,22.986736,60183756
2013-07-18,22.997747,23.023024,22.602352,22.789789,145234620
2013-07-19,22.187437,22.596346,21.912163,22.437437,294077628
2013-07-22,22.572573,22.83959,22.447447,22.790291,116011872
2013-07-23,22.790291,22.847849,22.511763,22.617619,81746172
2013-07-24,22.704205,22.780279,22.540039,22.595095,83056860
2013-07-25,22.36912,22.443693,22.174173,22.214714,119923956
2013-07-26,22.196947,22.272022,22.072071,22.155907,71036892
2013-07-29,22.144646,22.392893,22.044294,22.078829,75600324
2013-07-30,22.158659,22.412663,22.043795,22.295296,70153776
2013-07-31,22.347097,22.435184,22.176678,22.215965,86853060
2013-08-01,22.397396,22.636387,22.397396,22.628128,85450464
2013-08-02,22.608608,22.697699,22.543043,22.686937,68487444
2013-08-05,22.657408,22.660662,22.502502,22.647648,52335612
2013-08-06,22.639891,22.765516,22.415667,22.436687,60183756
2013-08-07,22.398397,22.483734,22.249498,22.28854,55112832
2013-08-08,22.40966,22.418419,22.154404,22.338839,59460480
2013-08-09,22.286285,22.41041,22.272272,22.282534,52895052
2013-08-12,22.194695,22.197197,22.063313,22.15991,55024920
2013-08-13,22.192944,22.234735,21.926928,22.053303,56735208
2013-08-14,21.981232,22.027779,21.700701,21.767017,83204712
2013-08-15,21.632633,21.644646,21.471472,21.513014,74693232
2013-08-16,21.553555,21.582582,21.434935,21.444195,66936996
2013-08-19,21.464214,21.821821,21.457708,21.662912,72363564
2013-08-20,21.73048,21.824575,21.610109,21.657158,49270680
2013-08-21,21.788038,21.944695,21.684183,21.755005,70221708
2013-08-22,21.839338,21.89064,21.778028,21.864614,34761204
2013-08-23,21.967718,21.971972,21.765516,21.777027,43040916
2013-08-26,21.771772,21.894394,21.672922,21.681431,42057900
2013-08-27,21.512012,21.614864,21.218719,21.275024,69294636
2013-08-28,21.277529,21.406656,21.215466,21.234985,53142804
2013-08-29,21.247997,21.531031,21.235987,21.407158,59080860
2013-08-30,21.415415,21.472471,21.16016,21.193693,74389536
2013-09-03,21.380381,21.676426,21.370119,21.531031,81822096
2013-09-04,21.530279,21.85936,21.400652,21.812563,81566352
2013-09-05,21.85936,22.019018,21.812061,22.011011,51600348
2013-09-06,22.083082,22.116617,21.865364,22.011513,62401536
2013-09-09,22.115364,22.266016,22.082582,22.223473,49334616
2013-09-10,22.272774,22.322323,22.122122,22.238989,51452496
2013-09-11,22.235737,22.446697,22.174173,22.427177,64359576
2013-09-12,22.457457,22.469971,22.272524,22.348848,43776180
2013-09-13,22.384886,22.414413,22.143143,22.248999,52962984
2013-09-16,22.427427,22.447447,22.143894,22.216215,53406540
2013-09-17,22.207457,22.231981,22.047047,22.174925,50325624
2013-09-18,22.180931,22.621872,22.098848,22.605606,77310612
2013-09-19,22.672422,22.672422,22.407408,22.482231,63852084
2013-09-20,22.482231,22.625875,22.412912,22.600349,173638188
2013-09-23,22.426176,22.562311,22.152151,22.184685,71024904
2013-09-24,22.184685,22.274775,22.057056,22.193193,59412528
2013-09-25,22.185936,22.185936,21.911913,21.952703,65894040
2013-09-26,21.979479,22.090841,21.896896,21.976227,50345604
2013-09-27,21.892391,21.959961,21.804556,21.931683,50301648
2013-09-30,21.748749,22.043043,21.729479,21.91967,68827104
2013-10-01,22.028278,22.213964,22.023273,22.197197,67324608
2013-10-02,22.09034,22.256256,21.967466,22.221972,59752188
2013-10-03,22.222221,22.374874,21.824324,21.924173,84595320
2013-10-04,21.896896,21.959709,21.771772,21.830582,54265680
2013-10-07,21.707958,21.871622,21.624374,21.665165,51692256
2013-10-08,21.654655,21.671171,21.312061,21.363113,77670252
2013-10-09,21.428429,21.587837,21.095596,21.417917,105945948
2013-10-10,21.617619,21.742493,21.526777,21.727728,90121788
2013-10-11,21.672422,21.858858,21.654154,21.821571,56299644
2013-10-14,21.688189,21.928179,21.656406,21.924675,49694256
2013-10-15,21.915916,22.162912,21.871872,22.072323,63612324
2013-10-16,22.168919,22.48073,22.122372,22.473223,80223696
2013-10-17,22.347097,22.444944,22.165415,22.241993,170093736
2013-10-18,24.438938,25.411913,24.374374,25.31056,462193344
2013-10-21,25.311811,25.500502,25.013763,25.107609,144986868
2013-10-22,25.15015,25.350349,24.91967,25.200199,88255656
2013-10-23,25.050051,25.894646,25.040791,25.811062,106421472
2013-10-24,25.822573,26.040291,25.645645,25.664413,83600316
2013-10-25,25.746246,25.746246,25.293795,25.405405,81138780
2013-10-28,25.405405,25.611361,25.3501,25.4004,46301652
2013-10-29,25.503002,25.94945,25.362864,25.931932,64135800
2013-10-30,25.961712,25.963715,25.675676,25.786285,52911036
2013-10-31,25.748999,26.064064,25.624874,25.790291,65534400
2013-11-01,25.820572,25.925926,25.653152,25.701702,51280668
2013-11-04,25.813313,25.835085,25.576326,25.678429,45506448
2013-11-05,25.534285,25.817066,25.46096,25.563564,47208744
2013-11-06,25.665667,25.700701,25.40966,25.594343,36479484
2013-11-07,25.590841,25.623875,25.216215,25.223974,67116816
2013-11-08,25.243994,25.487988,25.237738,25.426176,51580368
2013-11-11,25.263014,25.423674,25.225225,25.290039,44459496
2013-11-12,25.217718,25.464464,25.15015,25.31982,48675276
2013-11-13,25.193945,25.847097,25.187689,25.837587,63112824
2013-11-14,25.873875,26.01977,25.784534,25.906656,46621332
2013-11-15,25.897648,25.975977,25.783533,25.864864,51000948
2013-11-18,25.91967,26.244745,25.756758,25.814566,70317612
2013-11-19,25.818819,25.894646,25.601852,25.655657,45218736
2013-11-20,25.774525,25.859859,25.534534,25.583332,38509452
2013-11-21,25.700701,25.983734,25.675676,25.877628,43628328
2013-11-22,25.861361,25.93018,25.756256,25.823072,50117832
2013-11-25,25.954954,26.356106,25.901402,26.174423,64455480
2013-11-26,26.241241,26.564064,26.0996,26.486736,91360548
2013-11-27,26.577328,26.726727,26.526527,26.604355,44899056
2013-11-29,26.580582,26.692192,26.512762,26.516266,47664288
2013-12-02,26.614365,26.685434,26.295296,26.388388,54873072
2013-12-03,26.300051,26.612614,26.251753,26.357859,66976956
2013-12-04,26.31056,26.626125,26.276276,26.480982,47616336
2013-12-05,26.456455,26.518019,26.303555,26.459961,45302652
2013-12-06,26.771523,26.776777,26.528528,26.773523,57094848
2013-12-09,26.801552,27.084835,26.727226,26.98048,59244696
2013-12-10,26.930681,27.335085,26.918167,27.143644,74081844
2013-12-11,27.212212,27.31031,26.906157,26.959209,68403528
2013-12-12,27.016266,27.100601,26.751753,26.775776,63796140
2013-12-13,26.911913,26.934183,26.473724,26.546295,86409504
2013-12-16,26.626627,26.894144,26.576826,26.851351,64015920
2013-12-17,26.847347,27.046045,26.736237,26.773273,61366572
2013-12-18,26.823072,27.150902,26.502502,27.145897,88323588
2013-12-19,27.046295,27.327078,27.004004,27.182684,66561372
2013-12-20,27.234735,27.556807,27.227226,27.543043,130333536
2013-12-23,27.723724,27.922922,27.655657,27.905405,68795136
2013-12-24,27.902151,27.908909,27.73023,27.823824,29338632
2013-12-26,27.878128,28.003002,27.744995,27.964464,53458488
2013-12-27,28.028028,28.035034,27.851351,27.987988,62725212
2013-12-30,28.036537,28.040541,27.753254,27.764263,49394556
2013-12-31,27.833834,28.053053,27.684183,28.045795,54261684
2014-01-02,27.914413,27.971722,27.734234,27.855856,72783144
2014-01-03,27.902903,27.9512,27.650902,27.652653,66601332
2014-01-06,27.853104,27.999498,27.688688,27.96096,70701228
2014-01-07,28.153152,28.520771,28.057056,28.5,102001896
2014-01-08,28.678679,28.711712,28.360611,28.559309,89610300
2014-01-09,28.614614,28.634134,28.167168,28.284285,83296620
2014-01-10,28.505507,28.505507,28.084333,28.282784,85654260
2014-01-13,28.189939,28.70145,27.957207,28.102604,96659244
2014-01-14,28.477226,28.803804,28.23048,28.763763,99204696
2014-01-15,28.853603,28.903904,28.623373,28.744244,77929992
2014-01-16,28.756256,28.977226,28.728729,28.934435,67288644
2014-01-17,28.950199,29.044794,28.633635,28.792042,107943948
2014-01-21,29.052301,29.129129,28.811312,29.121622,79116804
2014-01-22,29.194445,29.226477,29.000502,29.154655,62793144
2014-01-23,29.02903,29.091341,28.888138,29.031532,77886036
2014-01-24,28.804054,28.867619,28.103104,28.123875,155544300
2014-01-27,28.180681,28.190691,27.083834,27.558308,173969856
2014-01-28,27.785786,28.171923,27.776276,28.103354,88319592
2014-01-29,28.006006,28.071821,27.513014,27.700701,95100804
2014-01-30,28.653654,28.841091,28.209459,28.413162,203452344
2014-01-31,29.313063,29.693193,28.807056,29.553804,222429348
2014-02-03,29.50951,29.572573,28.328579,28.364115,182581236
2014-02-04,28.478228,28.903904,28.453705,28.482483,112363524
2014-02-05,28.613113,28.798048,28.228729,28.608608,95684220
2014-02-06,28.807056,29.033033,28.717466,29.028028,77786136
2014-02-07,29.219971,29.476976,29.043043,29.465466,105342552
2014-02-10,29.324324,29.58959,29.254755,29.352604,77730192
2014-02-11,29.533785,29.826576,29.334585,29.784285,81949968
2014-02-12,29.754755,29.779779,29.564064,29.696947,68911020
2014-02-13,29.548298,30.027529,29.521021,30.027529,73382544
2014-02-14,29.92017,30.139891,29.84985,30.1001,87380532
2014-02-18,30.065315,30.352102,30.030029,30.302301,84271644
2014-02-19,30.162663,30.260761,29.967466,30.088589,84059856
2014-02-20,30.108608,30.202452,30.035536,30.132883,67963968
2014-02-21,30.225475,30.277027,30.101101,30.124874,74417508
2014-02-24,30.164164,30.534534,30.157658,30.343094,66905028
2014-02-25,30.428928,30.643143,30.290791,30.530531,57490452
2014-02-26,30.63063,30.752752,30.374374,30.534784,79208712
2014-02-27,30.49024,30.636387,30.455706,30.510761,50349600
2014-02-28,30.53904,30.635386,30.185686,30.421673,92451456
2014-03-03,30.19895,30.226227,29.833332,30.097347,84107808
2014-03-04,30.405405,30.430429,30.267769,30.403152,58649292
2014-03-05,30.406656,30.607609,30.315565,30.486986,49362588
2014-03-06,30.587587,30.684435,30.495495,30.520771,50673276
2014-03-07,30.700701,30.705456,30.316317,30.40015,60543396
2014-03-10,30.422672,30.471472,30.132381,30.319571,48535416
2014-03-11,30.374624,30.388388,29.945946,30.029779,68451480
2014-03-12,29.939939,30.226477,29.634384,30.212713,78493428
2014-03-13,30.228979,30.292793,29.648649,29.756256,93730176
2014-03-14,29.579329,29.801552,29.342592,29.349348,91664244
2014-03-17,29.510761,29.956707,29.482231,29.832333,86397516
2014-03-18,29.896646,30.318569,29.856356,30.311811,72527400
2014-03-19,30.325325,30.33008,29.890141,30.011261,64451484
2014-03-20,30.028778,30.270521,29.913914,29.95896,67320612
2014-03-21,30.187939,30.271021,29.590841,29.605606,128211660
2014-03-24,29.634384,29.652151,28.677427,28.977226,121362516
2014-03-25,29.179178,29.275274,28.703705,28.996998,96311592
2014-03-26,29.079329,29.318569,28.315817,28.327578,103096800
2014-03-27,28.299549,28.326826,27.58008,27.884886,152735112
2014-03-28,28.003002,28.358109,27.972221,28.031782,90265644
2014-03-31,28.288288,28.403402,27.849098,27.89064,77614308
2014-04-01,28.034784,28.465965,27.977978,28.400652,87152760
2014-04-02,28.576077,28.648649,28.128128,28.405907,83360556
2014-04-03,28.6695,29.415001,28.300501,28.575001,80366000
2014-04-04,28.9275,28.986,27.224501,27.262501,107274000
2014-04-07,27.2395,27.4925,26.526501,27.0315,79232000
2014-04-08,27.252501,27.993999,27.235001,27.8755,69650000
2014-04-09,28.292,28.389999,27.768999,28.351999,60632000
2014-04-10,28.4,28.4105,27.275,27.334499,65890000
2014-04-11,26.896999,27.379499,26.67,26.888,63494000
2014-04-14,27.183001,27.650999,27.025999,27.26,50824000
2014-04-15,27.549999,27.644501,26.532,27.434999,79956000
2014-04-16,27.885,28.200001,27.655001,28.195,91644000
2014-04-17,27.816,27.85,26.969999,27.167,112294000
2014-04-21,27.200001,27.200001,26.700001,26.9685,48502000
2014-04-22,26.799999,27.4,26.799999,27.275,46622000
2014-04-23,27.1835,27.24,26.4065,26.8755,39114000
2014-04-24,27.084499,27.125,26.549999,26.722,41348000
2014-04-25,26.613001,26.693001,26.125,26.155001,47400000
2014-04-28,26.290001,26.295,25.549999,26.149,75056000
2014-04-29,26.1945,26.888,26.15,26.8165,50704000
2014-04-30,26.756001,26.816999,26.4545,26.743999,40770000
2014-05-01,26.7125,26.995501,26.643,26.9265,40086000
2014-05-02,27.072001,27.120001,26.6635,26.693501,35616000
2014-05-05,26.511999,26.785999,26.379,26.7665,24568000
2014-05-06,26.6705,26.727501,26.113001,26.1285,36700000
2014-05-07,26.1625,26.2215,25.554501,25.9,61486000
2014-05-08,25.785999,26.3675,25.723,26.008499,49040000
2014-05-09,25.932501,26.3675,25.714001,26.330999,45224000
2014-05-12,26.591999,26.9375,26.3755,26.921499,38968000
2014-05-13,26.979,27.199499,26.895,27.077,40240000
2014-05-14,27.091,27.091,26.6555,26.720501,25618000
2014-05-15,26.657,26.700001,26.265499,26.455999,36658000
2014-05-16,26.48,26.542,26.178499,26.415001,38154000
2014-05-19,26.444,26.967501,26.283001,26.9415,39530000
2014-05-20,27.0,27.317499,26.828501,27.019501,48506000
2014-05-21,27.145,27.487499,27.105499,27.485001,31294000
2014-05-22,27.610001,27.898001,27.549999,27.772499,42994000
2014-05-23,27.9065,28.25,27.7085,28.190001,53450000
2014-05-27,28.389,28.7435,28.2075,28.7435,43716000
2014-05-28,28.7285,28.882999,28.497499,28.522499,31632000
2014-05-29,28.6695,28.674,28.422501,28.528,28222000
2014-05-30,28.582001,28.629,28.289499,28.5825,37434000
2014-06-02,28.487499,28.5205,27.834999,28.216999,33210000
2014-06-03,28.045,28.120001,27.626499,27.7255,40626000
2014-06-04,27.576,27.929001,27.427999,27.688,34582000
2014-06-05,27.855499,28.25,27.752501,28.2465,35868000
2014-06-06,28.408001,28.440001,27.979,28.3015,34804000
2014-06-09,28.3375,28.6,28.261,28.536501,30594000
2014-06-10,28.438999,28.6,28.306499,28.415001,29676000
2014-06-11,28.296,28.4485,28.184,28.375,22580000
2014-06-12,28.35,28.35,27.8575,27.975,30930000
2014-06-13,28.004,28.032499,27.686001,28.0175,27066000
2014-06-16,27.862499,27.8995,27.5,27.615,39436000
2014-06-17,27.618,27.687,27.373501,27.531,29552000
2014-06-18,27.639999,28.07,27.579,28.033001,41212000
2014-06-19,28.057501,28.25,27.8335,28.2495,52548000
2014-06-20,28.3225,28.338499,27.9685,28.326,63212000
2014-06-23,28.217501,28.722,28.174999,28.7145,34456000
2014-06-24,28.711,29.112499,28.458,28.627001,56886000
2014-06-25,28.6775,29.365,28.663,29.296499,42294000
2014-06-26,29.465,29.48,28.98,29.238501,40248000
2014-06-27,29.272499,29.393999,29.131001,29.2845,40426000
2014-06-30,29.337999,29.3855,29.164499,29.2335,29578000
2014-07-01,29.3825,29.683001,29.314501,29.574499,32864000
2014-07-02,29.613001,29.7075,29.4555,29.539,23916000
2014-07-03,29.584999,29.7125,29.450001,29.653999,17978000
2014-07-07,29.675501,29.782499,29.396999,29.538,26734000
2014-07-08,29.318501,29.3985,28.700001,28.92,42504000
2014-07-09,28.9475,29.205,28.85,29.167999,27456000
2014-07-10,28.65,29.262501,28.605,29.002001,28724000
2014-07-11,29.049999,29.411501,29.028999,29.3325,30232000
2014-07-14,29.530001,29.743,29.334499,29.712999,39032000
2014-07-15,29.7575,29.764999,29.265499,29.653,33476000
2014-07-16,29.8445,29.85,29.512501,29.531,28816000
2014-07-17,29.4485,29.475,28.842501,29.041,58706000
2014-07-18,30.150499,30.334999,29.546,30.255501,97432000
2014-07-21,30.067499,30.208,29.7225,29.922001,44758000
2014-07-22,29.985001,30.4445,29.962999,30.178499,37632000
2014-07-23,30.102501,30.352501,30.067499,30.259501,22120000
2014-07-24,30.276501,30.445499,30.049999,30.150499,27100000
2014-07-25,29.9625,30.049999,29.7875,29.903999,27200000
2014-07-28,29.887501,30.055,29.629499,29.951,27162000
2014-07-29,29.885,29.9245,29.6085,29.6975,27332000
2014-07-30,29.790501,29.922501,29.635,29.771999,24302000
2014-07-31,29.448,29.599501,28.884001,28.977501,46190000
2014-08-01,28.9275,29.171499,28.514999,28.68,44266000
2014-08-04,28.8255,29.191,28.613001,29.113501,30388000
2014-08-05,28.969,29.01,28.515499,28.657,32876000
2014-08-06,28.475,28.931999,28.372499,28.724501,26456000
2014-08-07,28.8025,28.915501,28.4715,28.5905,23260000
2014-08-08,28.601,28.978001,28.451,28.896999,29866000
2014-08-11,28.950001,28.984501,28.764999,28.862499,24068000
2014-08-12,28.75,28.795,28.495501,28.606001,27890000
2014-08-13,28.8225,29.306499,28.76,29.228001,37988000
2014-08-14,29.334499,29.389999,29.046,29.2325,25458000
2014-08-15,29.375,29.473499,29.038,29.185499,34468000
2014-08-18,29.355,29.752501,29.327499,29.635,29320000
2014-08-19,29.779499,29.890499,29.722,29.855499,20864000
2014-08-20,29.8475,29.849501,29.65,29.7705,19346000
2014-08-21,29.745001,29.762501,29.555,29.621,22640000
2014-08-22,29.6635,29.7495,29.49,29.627001,17544000
2014-08-25,29.738501,29.778999,29.462999,29.5285,25912000
2014-08-26,29.6,29.602501,29.372499,29.406,29434000
2014-08-27,29.390499,29.4685,29.045,29.15,27292000
2014-08-28,29.000999,29.2355,28.893999,29.016001,28116000
2014-08-29,29.1175,29.145,28.912001,29.118,24122000
